2026-05-23 10:49:34,809 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:49:34,811 | WARNING | aiogram.dispatcher | Sleep for 5.121825 seconds and try again... (tryings = 61, bot id = 8628319369)
2026-05-23 10:50:00,991 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:50:00,991 | WARNING | aiogram.dispatcher | Sleep for 4.976141 seconds and try again... (tryings = 62, bot id = 8628319369)
2026-05-23 10:50:26,998 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:50:26,999 | WARNING | aiogram.dispatcher | Sleep for 4.822500 seconds and try again... (tryings = 63, bot id = 8628319369)
2026-05-23 10:50:52,879 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:50:52,879 | WARNING | aiogram.dispatcher | Sleep for 4.821671 seconds and try again... (tryings = 64, bot id = 8628319369)
2026-05-23 10:51:18,764 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:51:18,765 | WARNING | aiogram.dispatcher | Sleep for 4.997986 seconds and try again... (tryings = 65, bot id = 8628319369)
2026-05-23 10:51:44,826 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:51:44,827 | WARNING | aiogram.dispatcher | Sleep for 4.933681 seconds and try again... (tryings = 66, bot id = 8628319369)
2026-05-23 10:52:10,814 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:52:10,817 | WARNING | aiogram.dispatcher | Sleep for 5.203065 seconds and try again... (tryings = 67, bot id = 8628319369)
2026-05-23 10:52:37,088 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:52:37,089 | WARNING | aiogram.dispatcher | Sleep for 5.157642 seconds and try again... (tryings = 68, bot id = 8628319369)
2026-05-23 10:53:03,307 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:53:03,308 | WARNING | aiogram.dispatcher | Sleep for 4.967192 seconds and try again... (tryings = 69, bot id = 8628319369)
2026-05-23 10:53:29,333 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:53:29,333 | WARNING | aiogram.dispatcher | Sleep for 4.966114 seconds and try again... (tryings = 70, bot id = 8628319369)
2026-05-23 10:53:55,355 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:53:55,356 | WARNING | aiogram.dispatcher | Sleep for 4.809688 seconds and try again... (tryings = 71, bot id = 8628319369)
2026-05-23 10:54:21,227 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:54:21,228 | WARNING | aiogram.dispatcher | Sleep for 4.791593 seconds and try again... (tryings = 72, bot id = 8628319369)
2026-05-23 10:54:47,067 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:54:47,070 | WARNING | aiogram.dispatcher | Sleep for 5.136656 seconds and try again... (tryings = 73, bot id = 8628319369)
2026-05-23 10:55:13,261 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:55:13,262 | WARNING | aiogram.dispatcher | Sleep for 4.977153 seconds and try again... (tryings = 74, bot id = 8628319369)
2026-05-23 10:55:39,291 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:55:39,291 | WARNING | aiogram.dispatcher | Sleep for 4.991776 seconds and try again... (tryings = 75, bot id = 8628319369)
2026-05-23 10:56:05,343 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:56:05,345 | WARNING | aiogram.dispatcher | Sleep for 4.905571 seconds and try again... (tryings = 76, bot id = 8628319369)
2026-05-23 10:56:31,319 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:56:31,319 | WARNING | aiogram.dispatcher | Sleep for 5.043281 seconds and try again... (tryings = 77, bot id = 8628319369)
2026-05-23 10:56:57,410 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:56:57,411 | WARNING | aiogram.dispatcher | Sleep for 4.991494 seconds and try again... (tryings = 78, bot id = 8628319369)
2026-05-23 10:57:23,443 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:57:23,443 | WARNING | aiogram.dispatcher | Sleep for 4.865145 seconds and try again... (tryings = 79, bot id = 8628319369)
2026-05-23 10:57:49,367 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:57:49,367 | WARNING | aiogram.dispatcher | Sleep for 5.008494 seconds and try again... (tryings = 80, bot id = 8628319369)
2026-05-23 10:58:15,441 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:58:15,442 | WARNING | aiogram.dispatcher | Sleep for 4.996331 seconds and try again... (tryings = 81, bot id = 8628319369)
2026-05-23 10:58:41,485 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:58:41,487 | WARNING | aiogram.dispatcher | Sleep for 4.963809 seconds and try again... (tryings = 82, bot id = 8628319369)
2026-05-23 12:42:29,014 | INFO | __main__ | --- Bot is Running ---
2026-05-23 12:42:29,015 | INFO | aiogram.dispatcher | Start polling
2026-05-23 12:42:32,461 | INFO | aiogram.dispatcher | Run polling for bot @NoxStarBot id=8628319369 - 'NOX | ناکس'
2026-05-23 12:43:18,372 | INFO | aiogram.event | Update id=351145376 is handled. Duration 10125 ms by bot id=8628319369
2026-05-23 12:43:19,290 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ServerDisconnectedError: Server disconnected
2026-05-23 12:43:19,291 | WARNING | aiogram.dispatcher | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8628319369)
2026-05-23 12:43:32,430 | INFO | aiogram.dispatcher | Connection established (tryings = 1, bot id = 8628319369)
2026-05-23 12:44:25,635 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ServerDisconnectedError: Server disconnected
2026-05-23 12:44:25,635 | WARNING | aiogram.dispatcher | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8628319369)
2026-05-23 12:44:37,650 | INFO | aiogram.dispatcher | Connection established (tryings = 1, bot id = 8628319369)
2026-05-23 12:45:52,981 | INFO | __main__ | --- Bot is Running ---
2026-05-23 12:45:52,981 | INFO | aiogram.dispatcher | Start polling
2026-05-23 12:46:24,658 | INFO | aiogram.dispatcher | Run polling for bot @NoxStarBot id=8628319369 - 'NOX | ناکس'
2026-05-23 12:46:29,791 | INFO | aiogram.event | Update id=351145379 is handled. Duration 3500 ms by bot id=8628319369
2026-05-23 12:46:32,631 | INFO | aiogram.event | Update id=351145380 is handled. Duration 2750 ms by bot id=8628319369
2026-05-23 12:46:33,375 | INFO | aiogram.event | Update id=351145378 is handled. Duration 7077 ms by bot id=8628319369
2026-05-23 12:46:33,483 | INFO | aiogram.event | Update id=351145377 is handled. Duration 7188 ms by bot id=8628319369
2026-05-23 12:46:34,353 | INFO | aiogram.event | Update id=351145381 is handled. Duration 1360 ms by bot id=8628319369
2026-05-23 12:46:37,000 | INFO | aiogram.event | Update id=351145382 is handled. Duration 1889 ms by bot id=8628319369
2026-05-23 12:46:38,671 | INFO | aiogram.event | Update id=351145383 is handled. Duration 2906 ms by bot id=8628319369
2026-05-23 12:46:41,979 | INFO | aiogram.event | Update id=351145384 is handled. Duration 2781 ms by bot id=8628319369
2026-05-23 12:46:42,459 | INFO | aiogram.event | Update id=351145385 is handled. Duration 1563 ms by bot id=8628319369
2026-05-23 12:46:52,894 | INFO | aiogram.event | Update id=351145386 is handled. Duration 5265 ms by bot id=8628319369
2026-05-23 12:52:52,340 | INFO | __main__ | --- Bot is Running ---
2026-05-23 12:52:52,341 | INFO | aiogram.dispatcher | Start polling
2026-05-23 12:52:59,366 | INFO | aiogram.dispatcher | Run polling for bot @NoxStarBot id=8628319369 - 'NOX | ناکس'
2026-05-23 12:53:27,986 | INFO | aiogram.event | Update id=351145387 is handled. Duration 18266 ms by bot id=8628319369
2026-05-23 12:53:32,453 | INFO | aiogram.event | Update id=351145388 is handled. Duration 922 ms by bot id=8628319369
2026-05-23 12:53:34,292 | INFO | aiogram.event | Update id=351145389 is handled. Duration 484 ms by bot id=8628319369
2026-05-23 12:53:37,606 | INFO | aiogram.event | Update id=351145390 is handled. Duration 281 ms by bot id=8628319369
2026-05-23 12:53:46,272 | INFO | aiogram.event | Update id=351145391 is handled. Duration 1000 ms by bot id=8628319369
2026-05-23 12:53:58,916 | INFO | aiogram.event | Update id=351145392 is handled. Duration 8343 ms by bot id=8628319369
2026-05-23 12:54:17,481 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientOSError: [WinError 1236] The network connection was aborted by the local system
2026-05-23 12:54:17,495 | WARNING | aiogram.dispatcher | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8628319369)
2026-05-23 12:54:23,321 | INFO | aiogram.dispatcher | Polling stopped
